ID,Japanese,English,Chinese,EnglishCensored,Korean,German
373,,Risultato Obiettivo Fine Settembre,9月後半活動的成果報酬,,9월 후반 이벤트 실적 보수,Ergebnisse: Ende September
374,,Risultato Obiettivo Inizio Dicembre,12月前半活動的成果報酬,,12월 전반 이벤트 실적 보수,Ergebnisse: Anfang Dezember
375,,Risultato Obiettivo Inizio Marzo,3月前半活動的成果報酬,,3월 전반 이벤트 실적 보수,Ergebnisse: Anfang März
376,,Risultato Obiettivo Inizio Novembre,11月前半活動的成果報酬,,11월 전반 이벤트 실적 보수,Ergebnisse: Anfang November
377,,Risultato Obiettivo Inizio Aprile,4月前半活動的成果報酬,,4월 전반 이벤트 실적 보수,Ergebnisse: Anfang April
378,,Risultato Obiettivo di Inizio Maggio,5月前半活動的成果報酬,,5월 전반 이벤트 실적 보수,Ergebnisse: Anfang Mai
379,,Risultato Obiettivo Fine Febbraio,2月後半活動的成果報酬,,2월 후반 이벤트 실적 보수,Ergebnisse: Ende Februar
380,,Risultati Obiettivi di Inizio Agosto,8月前半活動的成果報酬,,8월 전반 이벤트 실적 보수,Ergebnisse: Anfang August
381,,Risultato Obiettivo Fine Gennaio,1月後半活動的成果報酬,,1월 후반 이벤트 실적 보수,Ergebnisse: Ende Januar
382,,Risultato Obiettivo di Fine Gennaio,1月後半活動的成果報酬,,1월 후반 이벤트 실적 보수,Ergebnisse: Ende Januar
383,,Risultato Obiettivi di Fine Aprile,4月後半活動的成果報酬,,4월 후반 이벤트 실적 보수,Ergebnisse: Ende April
384,,Risultato Obiettivo Inizio Marzo,3月前半活動的成果報酬,,3월 전반 이벤트 실적 보수,Ergebnisse: Anfang März
385,,Risultato Obiettivo di Fine Luglio,7月後半活動的成果報酬,,7월 후반 이벤트 실적 보수,Ergebnisse: Ende Juli
386,,Risultato Obiettivo Inizio Settembre,9月前半活動的成果報酬,,9월 전반 이벤트 실적 보수,Ergebnisse: Anfang September
387,,Acquista al Negozio di Monete,在硬幣商店購買,,코인숍에서 구입,Im Münzladen zu kaufen.
388,,Acquista al Negozio di Monete,在硬幣商店購買,,코인숍에서 구입,Im Münzladen zu kaufen.
389,,Compra al negozio di monete,在硬幣商店購買,,코인숍에서 구입,Im Münzladen zu kaufen.
390,,Acquista al negozio di monete,在硬幣商店購買,,코인숍에서 구입,Im Münzladen zu kaufen.
391,,Acquista al negozio di monete,在硬幣商店購買,,코인숍에서 구입,Im Münzladen zu kaufen.
392,,Compra al Negozio di Monete,在硬幣商店購買,,코인숍에서 구입,Im Münzladen zu kaufen.
393,,Compra al Negozio di Monete,在硬幣商店購買,,코인숍에서 구입,Im Münzladen zu kaufen.
394,,Acquista al Negozio di Monete,在硬幣商店購買,,코인숍에서 구입,Im Münzladen zu kaufen.
395,,Compra al Negozio di Monete,在硬幣商店購買,,코인숍에서 구입,Im Münzladen zu kaufen.
396,,Acquista al Negozio di Monete,在硬幣商店購買,,코인숍에서 구입,Im Münzladen zu kaufen.
397,,Compra al Negozio di Monete,在硬幣商店購買,,코인숍에서 구입,Im Münzladen zu kaufen.
398,,Acquista al Negozio di Monete,在硬幣商店購買,,코인숍에서 구입,Im Münzladen zu kaufen.
399,,Compra al Negozio di Monete,在硬幣商店購買,,코인숍에서 구입,Im Münzladen zu kaufen.
400,,Acquista al Negozio di Monete,在硬幣商店購買,,코인숍에서 구입,Im Münzladen zu kaufen.
401,,Acquista al Negozio di Monete ,在硬幣商店購買,,코인숍에서 구입,Im Münzladen zu kaufen.
402,,Acquista al Negozio di Monete,在硬幣商店購買,,코인숍에서 구입,Im Münzladen zu kaufen.
403,,Compra al Negozio di Monete,在硬幣商店購買,,코인숍에서 구입,Im Münzladen zu kaufen.
404,,Acquista al Negozio di Monete,在硬幣商店購買,,코인숍에서 구입,Im Münzladen zu kaufen.
405,,Compra al Negozio di Monete,在硬幣商店購買,,코인숍에서 구입,Im Münzladen zu kaufen.
406,,Acquista al Negozio di Monete,在硬幣商店購買,,코인숍에서 구입,Im Münzladen zu kaufen.
407,,Acquista al Negozio di Monete,在硬幣商店購買,,코인숍에서 구입,Im Münzladen zu kaufen.
408,,Acquista al Negozio di Monete,在硬幣商店購買,,코인숍에서 구입,Im Münzladen zu kaufen.
409,,Compra al Negozio di Monete,在硬幣商店購買,,코인숍에서 구입,Im Münzladen zu kaufen.
410,,Acquista al Negozio di Monete,在硬幣商店購買,,코인숍에서 구입,Im Münzladen zu kaufen.
411,,Acquista al Negozio di Monete,在硬幣商店購買,,코인숍에서 구입,Im Münzladen zu kaufen.
412,,Compra al Negozio di Monete,在硬幣商店購買,,코인숍에서 구입,Im Münzladen zu kaufen.
413,,Acquista al Negozio di Monete,在硬幣商店購買,,코인숍에서 구입,Im Münzladen zu kaufen.
414,,Acquista al Negozio di Monete,在硬幣商店購買,,코인숍에서 구입,Im Münzladen zu kaufen.
415,,Acquista al Negozio di Monete,在硬幣商店購買,,코인숍에서 구입,Im Münzladen zu kaufen.
416,,Acquista al Negozio di Monete,在硬幣商店購買,,코인숍에서 구입,Im Münzladen zu kaufen.
417,,Compra al Negozio di Monete,在硬幣商店購買,,코인숍에서 구입,Im Münzladen zu kaufen.
418,,Acquista al Negozio di Gettoni,在硬幣商店購買,,코인숍에서 구입,Im Münzladen zu kaufen.
419,,Acquista al Negozio di Monete,在硬幣商店購買,,코인숍에서 구입,Im Münzladen zu kaufen.
420,,Acquista al Negozio di Monete,在硬幣商店購買,,코인숍에서 구입,Im Münzladen zu kaufen.
421,,Compra al Negozio di Monete,在硬幣商店購買,,코인숍에서 구입,Im Münzladen zu kaufen.
422,,Compra al negozio di Monete,在硬幣商店購買,,코인숍에서 구입,Im Münzladen zu kaufen.
423,,Acquista al Negozio di Monete,在硬幣商店購買,,코인숍에서 구입,Im Münzladen zu kaufen.
424,,Acquista al Negozio di Monete,在硬幣商店購買,,코인숍에서 구입,Im Münzladen zu kaufen.
425,,Acquista al Negozio di Monete,在硬幣商店購買,,코인숍에서 구입,Im Münzladen zu kaufen.
