ID,Japanese,English,Chinese,EnglishCensored,Korean,German
1181,,"Una medaglia da un Thundermon.
Rarità: ★★★","閃電球獸的獎牌
稀有度：★★★",,"번개콩알몬 메달
레어리티 : ★★★","Eine Medaille von einem Thundermon.
Seltenheit: ★★★"
1182,,"Una medaglia di Sandiramon.
Rarità: ★★★★","皇蛇獸的獎牌
稀有度：★★★★",,"산티라몬 메달
레어리티 : ★★★★","Eine Medaille von einem Sandiramon.
Seltenheit: ★★★★"
1183,,"Una medaglia da Sunflowmon.
Rarità: ★★★","向日葵獸的獎牌
稀有度：★★★",,"해바라기몬 메달
레어리티 : ★★★","Eine Medaille von einem Sunflowmon.
Seltenheit: ★★★"
1184,,"Una medaglia da un Seadramon.
Rarità: ★★★","海龍獸的獎牌
稀有度：★★★",,"시드라몬 메달
레어리티 : ★★★","Eine Medaille von einem Seadramon.
Seltenheit: ★★★"
1185,,"Una medaglia da un Jesmon.
Rarità: ★★★★★★","傑斯獸的獎牌
稀有度：★★★★★★",,"제스몬 메달
레어리티 : ★★★★★★","Eine Medaille von einem Jesmon.
Seltenheit: ★★★★★★"
1186,,"Una medaglia da un Shellmon.
Rarità: ★★★","貝殼獸的獎牌
稀有度：★★★",,"쉘몬 메달
레어리티 : ★★★","Eine Medaille von einem Shellmon.
Seltenheit: ★★★"
1187,,"Una medaglia da Zhuqiaomon.
Rarità: ★★★★★","玄武獸的獎牌
稀有度：★★★★★",,"현무몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Zhuqiaomon.
Seltenheit: ★★★★★"
1188,,"Una medaglia di un GeoGreymon.
Rarità: ★★★","大地暴龍獸的獎牌
稀有度：★★★",,"지오그레이몬 메달
레어리티 : ★★★","Eine Medaille von einem GeoGreymon.
Seltenheit: ★★★"
1189,,"Una medaglia di Jijimon.
Rarità: ★★★★★","公公獸的獎牌
稀有度：★★★★★",,"할배몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Jijimon.
Seltenheit: ★★★★★"
1190,,"Una medaglia da un ShineGreymon.
Rarità: ★★★★★","閃光暴龍獸的獎牌
稀有度：★★★★★",,"샤인그레이몬 메달
레어리티 : ★★★★★","Eine Medaille von einem ShineGreymon.
Seltenheit: ★★★★★"
1191,,"Una medaglia da uno ShineGreymon BM.
Rarità: ★★★★★","閃光暴龍獸BM的獎牌
稀有度：★★★★★",,"샤인그레이몬BM 메달
레어리티 : ★★★★★","Eine Medaille von einem ShineGreymon BM.
Seltenheit: ★★★★★"
1192,,"Una medaglia di un Shaujinmon.
Rarità: ★★★★","沙悟淨獸的獎牌
稀有度：★★★★",,"샤우진몬 메달
레어리티 : ★★★★","Eine Medaille von einem Shaujinmon.
Seltenheit: ★★★★"
1193,,"Una medaglia da un Jagamon.
Rarità: ★★★★","土豆獸的獎牌
稀有度：★★★★",,"자가몬 메달
레어리티 : ★★★★","Eine Medaille von einem Jagamon.
Seltenheit: ★★★★"
1194,,"Una medaglia da uno Syakomon.
Rarità: ★★","蝦蛄獸的獎牌
稀有度：★★",,"샤코몬 메달
레어리티 : ★★","Eine Medaille von einem Syakomon.
Seltenheit: ★★"
1195,,"Una medaglia di un Justimon.
Rarità: ★★★★★","裁決獸的獎牌
稀有度：★★★★★",,"저스티몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Justimon.
Seltenheit: ★★★★★"
1196,,"Una medaglia di uno Shakkoumon.
Rarità: ★★★★","古神獸的獎牌
稀有度：★★★★",,"토우몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Shakkoumon.
Seltenheit: ★★★★"
1197,,"Una medaglia da un Jyarimon.
Rarità: ★","沙礫獸的獎牌
稀有度：★",,"쟈리몬 메달
레어리티 : ★","Eine Medaille von einem Jyarimon.
Seltenheit: ★"
1198,,"Una medaglia da un JumboGamemon.
Rarità: ★★★★★","巨龜獸的獎牌
稀有度：★★★★★",,"점보가메몬 메달
레어리티 : ★★★★★","Eine Medaille von einem JumboGamemon.
Seltenheit: ★★★★★"
1199,,"Una medaglia da uno Zephyrmon.
Rarità: ★★★★★","風神獸的獎牌
稀有度：★★★★★",,"슈츠몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Zephyrmon.
Seltenheit: ★★★★★"
1200,,"Una medaglia da uno Shurimon.
Rarità: ★★★★★","忍者獸的獎牌
稀有度：★★★★★",,"수리몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Shurimon.
Seltenheit: ★★★★★"
1201,,"Una medaglia da un Cherrymon.
Rarità: ★★★★","祖利獸的獎牌
稀有度：★★★★",,"쥬레이몬 메달
레어리티 : ★★★★","Eine Medaille von einem Cherrymon.
Seltenheit: ★★★★"
1202,,"Una medaglia da un Silphymon.
Rarità: ★★★★★","人面戰鷹獸的獎牌
稀有度：★★★★★",,"실피드몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Silphymon.
Seltenheit: ★★★★★"
1203,,"Una medaglia da un Sinduramon.
Rarità: ★★★★","鐵雞獸的獎牌
稀有度：★★★★",,"신드라몬 메달
레어리티 : ★★★★","Eine Medaille von einem Sinduramon.
Seltenheit: ★★★★"
1204,,"Una medaglia di ZeedGarurumon.
Rarità: ★★★★★","Z'd加魯魯獸的獎牌
稀有度：★★★★★",,"지드가루몬 메달
레어리티 : ★★★★★","Eine Medaille von einem ZeedGarurumon.
Seltenheit: ★★★★★"
1205,,"Una medaglia di ZeedMillenniummon.
Rarità: ★★★★★","最終千年獸的獎牌
稀有度：★★★★★",,"지드밀레니엄몬 메달
레어리티 : ★★★★★","Eine Medaille von einem ZeedMillenniummon.
Seltenheit: ★★★★★"
1206,,"Una medaglia di Ebonwumon.
Rarità: ★★★★★","朱雀獸的獎牌
稀有度：★★★★★",,"주작몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Ebonwumon.
Seltenheit: ★★★★★"
1207,,"Una medaglia da un SuperStarmon.
Rarità: ★★★★","超級流星獸的獎牌
稀有度：★★★★",,"슈퍼스타몬 메달
레어리티 : ★★★★","Eine Medaille von einem SuperStarmon.
Seltenheit: ★★★★"
1208,,"Una medaglia da un Sukamon.
Rarità: ★★★","大便獸的獎牌
稀有度：★★★",,"스카몬 메달
레어리티 : ★★★","Eine Medaille von einem Sukamon.
Seltenheit: ★★★"
1209,,"Una medaglia da uno SkullGreymon.
Rarità: ★★★★","喪屍暴龍獸的獎牌
稀有度：★★★★",,"스컬그레이몬 메달
레어리티 : ★★★★","Eine Medaille von einem SkullGreymon.
Seltenheit: ★★★★"
1210,,"Una medaglia da SkullSatamon.
Rarità: ★★★★","喪屍撒旦獸的獎牌
稀有度：★★★★",,"스컬사탄몬 메달
레어리티 : ★★★★","Eine Medaille von einem SkullSatamon.
Seltenheit: ★★★★"
1211,,"Una medaglia da uno SkullMammothmon.
Rarità: ★★★★★","喪屍長毛象獸的獎牌
稀有度：★★★★★",,"스컬맘모스몬 메달
레어리티 : ★★★★★","Eine Medaille von einem SkullMammothmon.
Seltenheit: ★★★★★"
1212,,"Una medaglia di Susanomon.
Rarità: ★★★★★","金剛武神獸的獎牌
稀有度：★★★★★",,"스사노오몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Susanomon.
Seltenheit: ★★★★★"
1213,,"Una medaglia da uno Starmon.
Rarità: ★★★","星星獸的獎牌
稀有度：★★★",,"스타몬 메달
레어리티 : ★★★","Eine Medaille von einem Starmon.
Seltenheit: ★★★"
1214,,"Una medaglia da uno Stingmon.
Rarità: ★★★","飛蟲獸的獎牌
稀有度：★★★",,"스팅몬 메달
레어리티 : ★★★","Eine Medaille von einem Stingmon.
Seltenheit: ★★★"
1215,,"Una medaglia da uno Stegomon.
Rarità: ★★★★★","劍龍獸的獎牌
稀有度：★★★★★",,"스테고몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Stegomon.
Seltenheit: ★★★★★"
1216,,"Una medaglia di Zudomon.
Rarità: ★★★★","祖頓獸的獎牌
稀有度：★★★★",,"쥬드몬 메달
레어리티 : ★★★★","Eine Medaille von einem Zudomon.
Seltenheit: ★★★★"
1217,,"Una medaglia di Strikedramon.
Rarità: ★★★","強襲龍獸的獎牌
稀有度：★★★",,"스트라이크드라몬 메달
레어리티 : ★★★","Eine Medaille von einem Strikedramon.
Seltenheit: ★★★"
1218,,"Una medaglia da uno Snimon.
Rarità: ★★★","螳螂獸的獎牌
稀有度：★★★",,"스나이몬 메달
레어리티 : ★★★","Eine Medaille von einem Snimon.
Seltenheit: ★★★"
1219,,"Una medaglia da SlashAngemon.
Rarità: ★★★★★","斬擊天使獸的獎牌
稀有度：★★★★★",,"슬래쉬엔젤몬 메달
레어리티 : ★★★★★","Eine Medaille von einem SlashAngemon.
Seltenheit: ★★★★★"
1220,,"Una medaglia da un Kentaurosmon.
Rarità: ★★★★★★","八腳馬獸的獎牌
稀有度：★★★★★★",,"슬레이프몬 메달
레어리티 : ★★★★★★","Eine Medaille von einem Kentaurosmon.
Seltenheit: ★★★★★★"
1221,,"Una medaglia da uno Slayerdramon.
Rarità: ★★★★★","斬龍獸的獎牌
稀有度：★★★★★",,"슬레이어드라몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Slayerdramon.
Seltenheit: ★★★★★"
1222,,"Una medaglia di Sepikmon.
Rarità: ★★★★★","土人獸的獎牌
稀有度：★★★★★",,"세피몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Sepikmon.
Seltenheit: ★★★★★"
1223,,"Una medaglia da un Sephirothmon.
Rarità: ★★★★★","魔彈獸的獎牌
稀有度：★★★★★",,"세피로트몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Sephirothmon.
Seltenheit: ★★★★★"
1224,,"Una medaglia da un Seraphimon.
Rarità: ★★★★★","究極天使獸的獎牌
稀有度：★★★★★",,"세라피몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Seraphimon.
Seltenheit: ★★★★★"
1225,,"Una medaglia da un MegaGargomon.
Rarità: ★★★★★","撒多格杜獸的獎牌
稀有度：★★★★★",,"세인트가르고몬 메달
레어리티 : ★★★★★","Eine Medaille von einem MegaGargomon.
Seltenheit: ★★★★★"
1226,,"Una medaglia da un Socerimon.
Rarità: ★★★","冰巫師獸的獎牌
稀有度：★★★",,"소서리몬 메달
레어리티 : ★★★","Eine Medaille von einem Socerimon.
Seltenheit: ★★★"
1227,,"Una medaglia da un DarkTyrannomon.
Rarità: ★★★","黑暗巨龍獸的獎牌
稀有度：★★★",,"다크티라노몬 메달
레어리티 : ★★★","Eine Medaille von einem DarkTyrannomon.
Seltenheit: ★★★"
1228,,"Una medaglia da un Darkdramon.
Rarità: ★★★★★","暗龍獸的獎牌
稀有度：★★★★★",,"다크드라몬 메달
레어리티 : ★★★★★","Eine Medaille von einem DarkDramon.
Seltenheit: ★★★★★"
1229,,"Una medaglia di un Targetmon.
Rarità: ★★★","目標獸的獎牌
稀有度：★★★",,"타겟몬 메달
레어리티 : ★★★","Eine Medaille von einem Targetmon.
Seltenheit: ★★★"
1230,,"Una medaglia da un TigerVespamon.
Rarità: ★★★★★","虎蜂獸的獎牌
稀有度：★★★★★",,"타이거베스파몬 메달
레어리티 : ★★★★★","Eine Medaille von einem TigerVespamon.
Seltenheit: ★★★★★"
1231,,"Una medaglia da un Titamon.
Rarità: ★★★★★","泰坦獸的獎牌
稀有度：★★★★★",,"타이타몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Titamon.
Seltenheit: ★★★★★"
1232,,"Una medaglia di un DaiPenmon.
Rarità: ★★★★★","大企鵝獸的獎牌
稀有度：★★★★★",,"왕펭귄몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Daipenmon.
Seltenheit: ★★★★★"
1233,,"Una medaglia da un Taomon.
Rarità: ★★★★","祭師獸的獎牌
稀有度：★★★★",,"도사몬 메달
레어리티 : ★★★★","Eine Medaille von einem Taomon.
Seltenheit: ★★★★"
1234,,"Una medaglia di Dragomon.
Rarità: ★★★★","達高獸的獎牌
稀有度：★★★★",,"드라고몬 메달
레어리티 : ★★★★","Eine Medaille von einem Dragomon.
Seltenheit: ★★★★"
1235,,"Una medaglia di Duskmon.
Rarità: ★★★★★","暗黑獸的獎牌
稀有度：★★★★★",,"더스크몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Duskmon.
Seltenheit: ★★★★★"
1236,,"Una medaglia da un Tanemon.
Rarità: ★","種子獸的獎牌
稀有度：★",,"시드몬 메달
레어리티 : ★","Eine Medaille von einem Tanemon.
Seltenheit: ★"
1237,,"Una medaglia da un Darcmon.
Rarità: ★★★","貞德獸的獎牌
稀有度：★★★",,"다르크몬 메달
레어리티 : ★★★","Eine Medaille von einem Darcmon.
Seltenheit: ★★★"
1238,,"Una medaglia di un Tankmon.
Rarità: ★★★","坦克獸的獎牌
稀有度：★★★",,"탱크몬 메달
레어리티 : ★★★","Eine Medaille von einem Tankmon.
Seltenheit: ★★★"
1239,,"Una medaglia da un Chirinmon.
Rarità: ★★★★","麒麟獸的獎牌
稀有度：★★★★",,"치린몬 메달
레어리티 : ★★★★","Eine Medaille von einem Chirinmon.
Seltenheit: ★★★★"
1240,,"Una medaglia di un DemiVeemon.
Rarità: ★","豆丁獸的獎牌
稀有度：★",,"꼬마몬 메달
레어리티 : ★","Eine Medaille von einem DemiVeemon.
Seltenheit: ★"
1241,,"Una medaglia da un Kumamon.
Rarità: ★★★★★","冰熊獸的獎牌
稀有度：★★★★★",,"챠크몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Kumamon.
Seltenheit: ★★★★★"
1242,,"Una medaglia da un Caturamon.
Rarità: ★★★★","犬神獸的獎牌
稀有度：★★★★",,"카두라몬 메달
레어리티 : ★★★★","Eine Medaille von einem Caturamon.
Seltenheit: ★★★★"
1243,,"Una medaglia da un Chuumon.
Rarità: ★★","芝蒙獸的獎牌
稀有度：★★",,"츄몬 메달
레어리티 : ★★","Eine Medaille von einem Chuumon.
Seltenheit: ★★"
1244,,"Una medaglia da un Kokomon.
Rarità: ★","巧克力獸的獎牌
稀有度：★",,"초코몬 메달
레어리티 : ★","Eine Medaille von einem Kokomon.
Seltenheit: ★"
1245,,"Una medaglia da Azulongmon.
Rarità: ★★★★★","青龍獸的獎牌
稀有度：★★★★★",,"청룡몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Azulongmon.
Seltenheit: ★★★★★"
1246,,"Una medaglia da un Tsunomon.
Rarità: ★","獨角獸的獎牌
稀有度：★",,"뿔몬 메달
레어리티 : ★","Eine Medaille von einem Tsunomon.
Seltenheit: ★"
1247,,"Una medaglia di Tsumemon.
Rarità: ★","指爪獸的獎牌
稀有度：★",,"츠메몬 메달
레어리티 : ★","Eine Medaille von einem Tsumemon.
Seltenheit: ★"
1248,,"Una medaglia da un Dianamon.
Rarità: ★★★★★","狄安娜獸的獎牌
稀有度：★★★★★",,"디아나몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Dianamon.
Seltenheit: ★★★★★"
1249,,"Una medaglia da un Diaboromon.
Rarità: ★★★★★","超惡魔獸的獎牌
稀有度：★★★★★",,"디아블로몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Diaboromon.
Seltenheit: ★★★★★"
1250,,"Una medaglia di un Digimon.
Rarità: ★★★★★","鋼鑽獸的獎牌
稀有度：★★★★★",,"디그몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Digmon.
Seltenheit: ★★★★★"
1251,,"Una medaglia da un Dinobeemon.
Rarità: ★★★★","恐蜂獸的獎牌
稀有度：★★★★",,"다이노몬 메달
레어리티 : ★★★★","Eine Medaille von einem Dinobeemon.
Seltenheit: ★★★★"
1252,,"Una medaglia da un Tyrannomon.
Rarità: ★★★","巨龍獸的獎牌
稀有度：★★★",,"티라노몬 메달
레어리티 : ★★★","Eine Medaille von einem Tyrannomon.
Seltenheit: ★★★"
1253,,"Una medaglia da un Gatomon.
Rarità: ★★★","迪路獸的獎牌
稀有度：★★★",,"가트몬 메달
레어리티 : ★★★","Eine Medaille von einem Gatomon.
Seltenheit: ★★★"
1254,,"Una medaglia di un Creepymon.
Rarità: ★★★★★","究極魔獸的獎牌
稀有度：★★★★★",,"마왕몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Creepymon.
Seltenheit: ★★★★★"
1255,,"Una medaglia di DeathXmon.
Rarità: ★★★★★","死亡X獸的獎牌
稀有度：★★★★★",,"데크스몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Dexmon.
Seltenheit: ★★★★★"
1256,,"Una medaglia da un Digitamamon.
Rarità: ★★★★","蛋蛋獸的獎牌
稀有度：★★★★",,"디지타몬 메달
레어리티 : ★★★★","Eine Medaille von einem Digitamamon.
Seltenheit: ★★★★"
1257,,"Una medaglia da uno SkullMeramon.
Rarità: ★★★★","死神火焰獸的獎牌
稀有度：★★★★",,"데드메라몬 메달
레어리티 : ★★★★","Eine Medaille von einem SkullMeramon.
Seltenheit: ★★★★"
1258,,"Una medaglia da un Ghoulmon.
Rarità: ★★★★★","死亡獸的獎牌
稀有度：★★★★★",,"데스몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Ghoulmon.
Seltenheit: ★★★★★"
1259,,"Una medaglia di Devidramon.
Rarità: ★★★","邪龍獸的獎牌
稀有度：★★★",,"데블드라몬 메달
레어리티 : ★★★","Eine Medaille von einem Devidramon.
Seltenheit: ★★★"
1260,,"Una medaglia da un Devimon.
Rarità: ★★★","惡魔獸的獎牌
稀有度：★★★",,"데블몬 메달
레어리티 : ★★★","Eine Medaille von einem Devimon.
Seltenheit: ★★★"
1261,,"Una medaglia da un Gallantmon.
Rarità: ★★★★★★","紅蓮騎士獸的獎牌
稀有度：★★★★★★",,"듀크몬 메달
레어리티 : ★★★★★★","Eine Medaille von einem Gallantmon.
Seltenheit: ★★★★★★"
1262,,"Una medaglia di un Gallantmon CM.
Rarità: ★★★★★★","紅蓮騎士獸CM的獎牌
稀有度：★★★★★★",,"듀크몬CM 메달
레어리티 : ★★★★★★","Eine Medaille von einem Gallantmon CM.
Seltenheit: ★★★★★★"
1263,,"Una medaglia da un Gallantmon X Anti-body.
Rarità: ★★★★★★","紅蓮騎士獸X抗體的獎牌
稀有度：★★★★★★",,"듀크몬X항체 메달
레어리티 : ★★★★★★","Eine Medaille von einem Antikörper-Gallantmon X.
Seltenheit: ★★★★★★"
1264,,"Una medaglia di Dynasmon.
Rarità: ★★★★★★","杜納斯獸的獎牌
稀有度：★★★★★★",,"듀나스몬 메달
레어리티 : ★★★★★★","Eine Medaille von einem Dynasmon.
Seltenheit: ★★★★★★"
1265,,"Una medaglia da un Dynasmon X Anti-body
Rarità: ★★★★★★","杜納斯獸X抗體的獎牌
稀有度：★★★★★★",,"듀나스몬X항체 메달
레어리티 : ★★★★★★","Eine Medaille von einem Antikörper-Dynasmon X.
Seltenheit: ★★★★★★"
1266,,"Una medaglia da un Deramon.
Rarità: ★★★★","華麗獸的獎牌
稀有度：★★★★",,"뿌띠몬 메달
레어리티 : ★★★★","Eine Medaille von einem Deramon.
Seltenheit: ★★★★"
1267,,"Una medaglia da un Terriermon.
Rarità: ★★","大耳獸的獎牌
稀有度：★★",,"테리어몬 메달
레어리티 : ★★","Eine Medaille von einem Terriermon.
Seltenheit: ★★"
1268,,"Una medaglia di Deltamon.
Rarità: ★★★","三頭龍獸的獎牌
稀有度：★★★",,"델타몬 메달
레어리티 : ★★★","Eine Medaille von einem Deltamon.
Seltenheit: ★★★"
1269,,"Una medaglia di Tentomon.
Rarità: ★★","甲蟲獸的獎牌
稀有度：★★",,"텐토몬 메달
레어리티 : ★★","Eine Medaille von einem Tentomon.
Seltenheit: ★★"
1270,,"Una medaglia da un ToyAgumon.
Rarità: ★★","積木亞古獸的獎牌
稀有度：★★",,"토이아구몬 메달
레어리티 : ★★","Eine Medaille von einem ToyAgumon.
Seltenheit: ★★"
1271,,"Una medaglia da Leopardmon.
Rarità: ★★★★★★","芳香獸的獎牌
稀有度：★★★★★★",,"두프트몬 메달
레어리티 : ★★★★★★","Eine Medaille von einem Duftmon.
Seltenheit: ★★★★★★"
1272,,"Una medaglia di un Leopardmon LM.
Rarità: ★★★★★★","芳香獸LM的獎牌
稀有度：★★★★★★",,"두프트몬LM 메달
레어리티 : ★★★★★★","Eine Medaille von einem Duftmon LM.
Seltenheit: ★★★★★★"
1273,,"Una medaglia da un Leopardmon X Anti-body.
Rarità: ★★★★★★","芳香獸X抗體的獎牌
稀有度：★★★★★★",,"두프트몬X항체 메달
레어리티 : ★★★★★★","Eine Medaille von einem Antikörper-Duftmon X.
Seltenheit: ★★★★★★"
1274,,"Una medaglia da un Toucanmon.
Rarità: ★★★★★","大嘴獸的獎牌
稀有度：★★★★★",,"통카몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Toucanmon.
Seltenheit: ★★★★★"
1275,,"Una medaglia di Tortomon.
Rarità: ★★★","陸龜獸的獎牌
稀有度：★★★",,"토타몬 메달
레어리티 : ★★★","Eine Medaille von einem Tortomon.
Seltenheit: ★★★"
1276,,"Una medaglia da un Dobermon.
Rarità: ★★★","杜賓犬獸的獎牌
稀有度：★★★",,"도베르몬 메달
레어리티 : ★★★","Eine Medaille von einem Dobermon.
Seltenheit: ★★★"
1277,,"Una medaglia di un Dokugumon.
Rarità: ★★","蜘蛛獸的獎牌
稀有度：★★",,"스파이더몬 메달
레어리티 : ★★","Eine Medaille von einem Dokugumon.
Seltenheit: ★★"
1278,,"Una medaglia da un Togemon.
Rarità: ★★★","仙人掌獸的獎牌
稀有度：★★★",,"니드몬 메달
레어리티 : ★★★","Eine Medaille von einem Togemon.
Seltenheit: ★★★"
1279,,"Una medaglia da un Tokomon.
Rarità: ★","迪哥獸的獎牌
稀有度：★",,"토코몬 메달
레어리티 : ★","Eine Medaille von einem Tokomon.
Seltenheit: ★"
1280,,"Una medaglia da un Dodomon.
Rarità: ★","多多獸的獎牌
稀有度：★",,"도도몬 메달
레어리티 : ★","Eine Medaille von einem Dodomon.
Seltenheit: ★"
1281,,"Una medaglia di ShogunGekomon.
Rarità: ★★★★","怪蛙皇的獎牌
稀有度：★★★★",,"왕개굴몬 메달
레어리티 : ★★★★","Eine Medaille von einem ShogunGekomon.
Seltenheit: ★★★★"
1282,,"Una medaglia da un Dracmon.
Rarità: ★★","德古獸的獎牌
稀有度：★★",,"드라큐몬 메달
레어리티 : ★★","Eine Medaille von einem Dracmon.
Seltenheit: ★★"
1283,,"Una medaglia da un Drimogemon.
Rarità: ★★★","鑽地獸的獎牌
稀有度：★★★",,"두리몬 메달
레어리티 : ★★★","Eine Medaille von einem Drimogemon.
Seltenheit: ★★★"
1284,,"Una medaglia di Dorimon.
Rarità: ★","多利獸的獎牌
稀有度：★",,"도리몬 메달
레어리티 : ★","Eine Medaille von einem DoruGreymon.
Seltenheit: ★★★★"
1285,,"Una medaglia di un Dorugamon.
Rarità: ★★★","多路加獸的獎牌
稀有度：★★★",,"돌가몬 메달
레어리티 : ★★★","Eine Medaille von einem Dorugamon.
Seltenheit: ★★★"
1286,,"Una medaglia da un DoruGreymon.
Rarità: ★★★★","多路龍獸的獎牌
稀有度：★★★★",,"돌그레몬 메달
레어리티 : ★★★★","Eine Medaille von einem DoruGremon.
Seltenheit: ★★★★"
1287,,"Una medaglia di Dorugoramon.
Rarità: ★★★★★","多路戰龍獸的獎牌
稀有度：★★★★★",,"돌고라몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Dorugoramon.
Seltenheit: ★★★★★"
1288,,"Una medaglia da un Dorumon.
Rarità: ★★","多路獸的獎牌
稀有度：★★",,"돌몬 메달
레어리티 : ★★","Eine Medaille von einem Dorumon.
Seltenheit: ★★"
1289,,"Una medaglia di un Knightmon.
Rarità: ★★★★","騎士獸的獎牌
稀有度：★★★★",,"나이트몬 메달
레어리티 : ★★★★","Eine Medaille von einem Knightmon.
Seltenheit: ★★★★"
1290,,"Una medaglia da un Nanimon.
Rarità: ★★★","亞伯獸的獎牌
稀有度：★★★",,"모야몬 메달
레어리티 : ★★★","Eine Medaille von einem Nanimon.
Seltenheit: ★★★"
1291,,"Una medaglia da un Datamon.
Rarità: ★★★★","分子獸的獎牌
稀有度：★★★★",,"데이터몬 메달
레어리티 : ★★★★","Eine Medaille von einem Datamon.
Seltenheit: ★★★★"
1292,,"Una medaglia da un Agumon.
Rarità: ★★","偽亞古獸博士的獎牌
稀有度：★★",,"가짜 아구몬 박사 메달
레어리티 : ★★","Eine Medaille von einem Agumon.
Seltenheit: ★★"
1293,,"Una medaglia da un Nyaromon.
Rarità: ★","貓貓獸的獎牌
稀有度：★",,"야옹몬 메달
레어리티 : ★","Eine Medaille von einem Nyaromon.
Seltenheit: ★"
1294,,"Una medaglia di Nyokimon.
Rarità: ★","豆苗獸的獎牌
稀有度：★",,"새싹몬 메달
레어리티 : ★","Eine Medaille von einem Nyokimon.
Seltenheit: ★"
1295,,"Una medaglia da un Numemon.
Rarità: ★★★","鼻涕獸的獎牌
稀有度：★★★",,"워매몬 메달
레어리티 : ★★★","Eine Medaille von einem Numemon.
Seltenheit: ★★★"
1296,,"Una medaglia da un Neemon.
Rarità: ★★","問答獸的獎牌
稀有度：★★",,"네몬 메달
레어리티 : ★★","Eine Medaille von einem Neemon.
Seltenheit: ★★"
1297,,"Una medaglia da un Nefertimon.
Rarità: ★★★★★","尼菲迪獸的獎牌
稀有度：★★★★★",,"네페르티몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Nefertimon.
Seltenheit: ★★★★★"
1298,,"Una medaglia da un Neptunemon.
Rarità: ★★★★★","尼普頓獸的獎牌
稀有度：★★★★★",,"넵튠몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Neptunemon.
Seltenheit: ★★★★★"
1299,,"Una medaglia di Birdramon.
Rarità: ★★★","巴多拉獸的獎牌
稀有度：★★★",,"버드라몬 메달
레어리티 : ★★★","Eine Medaille von einem Birdramon.
Seltenheit: ★★★"
1300,,"Una medaglia da un HiAndromon.
Rarità: ★★★★★","高級安杜路獸的獎牌
稀有度：★★★★★",,"하이안드로몬 메달
레어리티 : ★★★★★","Eine Medaille von einem HiAndromon.
Seltenheit: ★★★★★"
1301,,"Una medaglia di Baihumon.
Rarità: ★★★★★","白虎獸的獎牌
稀有度：★★★★★",,"백호몬 메달
레어리티 : ★★★★★","Eine Medaille von einem Baihumon.
Seltenheit: ★★★★★"
1302,,"Una medaglia da Paildramon.
Rarità: ★★★★","機甲龍獸的獎牌
稀有度：★★★★",,"파일드라몬 메달
레어리티 : ★★★★","Eine Medaille von einem Paildramon.
Seltenheit: ★★★★"
1303,,"Una medaglia da un Tapirmon.
Rarità: ★★","食夢獸的獎牌
稀有度：★★",,"테이파몬 메달
레어리티 : ★★","Eine Medaille von einem Tapirmon.
Seltenheit: ★★"
1304,,"Una medaglia da un Pagumon.
Rarità: ★","柏古獸的獎牌
稀有度：★",,"퍼그몬 메달
레어리티 : ★","Eine Medaille von einem Pagumon.
Seltenheit: ★"
1305,,"Una medaglia da un Hagurumon.
Rarità: ★★","齒輪獸的獎牌
稀有度：★★",,"톱니몬 메달
레어리티 : ★★","Eine Medaille von einem Hagurumon.
Seltenheit: ★★"
1306,,"Una medaglia di un Bakemon.
Rarità: ★★★","猛鬼獸的獎牌
稀有度：★★★",,"고스몬 메달
레어리티 : ★★★","Eine Medaille von einem Bakemon.
Seltenheit: ★★★"
1307,,"Una medaglia di un Pajiramon.
Rarità: ★★★★","白羊獸的獎牌
稀有度：★★★★",,"파지라몬 메달
레어리티 : ★★★★","Eine Medaille von einem Pajiramon.
Seltenheit: ★★★★"
1308,,"Una medaglia di Bastemon.
Rarità: ★★★★","巴斯迪獸的獎牌
稀有度：★★★★",,"바스테몬 메달
레어리티 : ★★★★","Eine Medaille von einem Beastmon.
Seltenheit: ★★★★"
